last_updated,location_name,country,latitude,longitude,temperature_celsius,feels_like_celsius,humidity,pressure_mb,wind_kph,precip_mm,cloud,uv_index,year,month,dayofyear,dow,sin_doy,cos_doy
2025-01-17 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,3.2,2.0,93,1036.0,5.0,0.0,75,0.5,2025,1,17,4,0.2882906407095177,0.9575429528116719
2025-01-17 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,5.1,0.7,38,1019.0,24.8,0.0,25,0.0,2025,1,17,4,0.2882906407095177,0.9575429528116719
2025-01-18 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,2.1,1.5,93,1031.0,3.6,0.0,100,0.5,2025,1,18,5,0.3047192331091634,0.9524422234305676
2025-01-18 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,7.4,7.2,49,1024.0,4.0,0.0,25,0.0,2025,1,18,5,0.3047192331091634,0.9524422234305676
2025-01-19 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,3.2,0.5,87,1021.0,10.1,0.0,75,0.4,2025,1,19,6,0.321057654185271,0.9470596510722283
2025-01-19 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,9.1,8.2,62,1017.0,6.8,0.0,75,0.0,2025,1,19,6,0.321057654185271,0.9470596510722283
2025-01-20 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,4.2,3.3,87,1018.0,4.7,0.0,50,0.4,2025,1,20,0,0.3373010691361842,0.9413968285264122
2025-01-20 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,11.0,9.5,82,1010.0,11.9,0.0,25,0.0,2025,1,20,0,0.3373010691361842,0.9413968285264122
2025-01-21 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,4.4,3.7,100,1015.0,4.3,0.0,75,0.3,2025,1,21,1,0.3534446712740877,0.9354554315134164
2025-01-21 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,10.1,7.9,66,1016.0,16.2,0.0,25,0.0,2025,1,21,1,0.3534446712740877,0.9354554315134164
2025-01-22 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,2.2,0.7,93,1004.0,5.4,0.02,0,0.1,2025,1,22,2,0.3694836834473831,0.9292372181882051
2025-01-22 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,10.1,9.3,54,1021.0,7.2,0.0,0,0.0,2025,1,22,2,0.3694836834473831,0.9292372181882051
2025-01-23 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,4.0,0.0,100,1003.0,18.4,0.025,50,0.4,2025,1,23,3,0.38541335945432564,0.9227440286201427
2025-01-23 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,10.2,10.5,82,1019.0,3.6,0.0,25,0.0,2025,1,23,3,0.38541335945432564,0.9227440286201427
2025-01-24 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,10.2,7.1,82,993.0,26.3,0.0,0,0.3,2025,1,24,4,0.4012289854475009,0.9159777842484877
2025-01-24 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,11.1,9.3,71,1020.0,15.1,0.01,75,0.0,2025,1,24,4,0.4012289854475009,0.9159777842484877
2025-01-25 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,5.2,2.5,75,1006.0,11.9,0.0,0,0.2,2025,1,25,5,0.4169258813287287,0.908940487313808
2025-01-25 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,8.2,6.8,57,1019.0,8.3,0.0,0,0.0,2025,1,25,5,0.4169258813287287,0.908940487313808
2025-01-26 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,6.2,2.1,75,998.0,24.1,0.0,75,0.3,2025,1,26,6,0.4324994021339788,0.901634220265486
2025-01-26 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,8.4,5.7,42,1016.0,16.9,0.0,25,0.0,2025,1,26,6,0.4324994021339788,0.901634220265486
2025-01-27 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,6.3,1.6,87,990.5,31.3,0.0,0,0.4,2025,1,27,0,0.44794493940789115,0.8940611451454876
2025-01-27 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,9.1,6.3,62,1012.0,19.8,0.0,50,0.0,2025,1,27,0,0.44794493940789115,0.8940611451454876
2025-01-28 11:00:00+00:00,London,United Kingdom,51.5171,-0.1062,8.0,5.1,93,990.5,17.6,0.025,75,0.2,2025,1,28,1,0.4632579225674917,0.88622350294858
2025-01-28 20:00:00+00:00,Tokyo,Japan,35.6895,139.6917,10.2,8.2,37,1005.0,14.8,0.0,25,0.0,2025,1,28,1,0.4632579225674917,0.88622350294858
2025-01-29 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,5.3,3.2,100,1003.0,9.4,0.0,75,0.4,2025,1,29,2,0.4784338202547012,0.8781236129591848
2025-01-29 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,8.2,5.1,34,1011.0,20.2,0.0,25,0.0,2025,1,29,2,0.4784338202547012,0.8781236129591848
2025-01-30 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,4.3,1.2,75,1020.0,13.3,0.0,0,0.4,2025,1,30,3,0.49346814167723735,0.8697638720650646
2025-01-30 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,9.4,6.1,37,1014.0,25.9,0.0,25,0.0,2025,1,30,3,0.49346814167723735,0.8697638720650646
2025-01-31 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,6.3,5.4,100,1022.0,5.4,0.02,50,0.1,2025,1,31,4,0.5083564379375122,0.8611467540480451
2025-01-31 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,9.1,7.1,40,1021.0,13.0,0.0,0,0.0,2025,1,31,4,0.5083564379375122,0.8611467540480451
2025-02-01 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,5.0,3.6,87,1030.0,6.5,0.0,100,0.3,2025,2,32,5,0.5230943033491326,0.8522748088519838
2025-02-01 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,9.1,8.0,50,1020.0,7.9,0.0,75,0.0,2025,2,32,5,0.5230943033491326,0.8522748088519838
2025-02-02 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,2.2,-0.5,100,1022.0,9.4,0.0,0,0.7,2025,2,33,6,0.5376773767406141,0.8431506618282
2025-02-02 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,6.1,3.3,81,1014.0,13.7,0.0,75,0.0,2025,2,33,6,0.5376773767406141,0.8431506618282
2025-02-03 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,4.3,2.9,100,1025.0,6.1,0.0,75,0.4,2025,2,34,0,0.5521013427459208,0.8337770129585915
2025-02-03 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,7.3,6.7,76,1004.0,5.0,0.0,25,0.0,2025,2,34,0,0.5521013427459208,0.8337770129585915
2025-02-04 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,9.2,6.5,81,1022.0,18.7,0.0,25,0.5,2025,2,35,1,0.5663619330814524,0.8241566360566663
2025-02-04 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,6.3,3.3,56,999.0,15.1,0.05,75,0.0,2025,2,35,1,0.5663619330814524,0.8241566360566663
2025-02-05 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,5.1,3.2,93,1037.0,8.3,0.0,0,0.6,2025,2,36,2,0.580454927809098,0.8142923779467267
2025-02-05 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,4.1,-1.9,30,1001.0,39.6,0.0,25,0.0,2025,2,36,2,0.580454927809098,0.8142923779467267
2025-02-06 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,4.2,1.3,93,1042.5,11.9,0.0,0,0.6,2025,2,37,3,0.5943761565849831,0.804187157621448
2025-02-06 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,7.4,7.4,36,1009.0,3.6,0.0,25,0.0,2025,2,37,3,0.5943761565849831,0.804187157621448
2025-02-07 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,4.2,-0.1,81,1026.0,20.9,0.025,75,0.2,2025,2,38,4,0.6081214998935418,0.793843965378102
2025-02-07 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,6.2,1.4,31,1003.0,32.4,0.0,0,0.0,2025,2,38,4,0.6081214998935418,0.793843965378102
2025-02-08 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,5.4,3.3,93,1016.0,9.4,0.0,75,0.2,2025,2,39,5,0.6216868902665479,0.7832658619336791
2025-02-08 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,6.2,1.5,28,1010.0,31.7,0.0,25,0.0,2025,2,39,5,0.6216868902665479,0.7832658619336791
2025-02-09 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,4.3,1.8,93,1028.0,10.1,0.025,50,0.1,2025,2,40,6,0.6350683134867438,0.7724559775191742
2025-02-09 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,6.3,2.3,36,1016.0,23.8,0.0,25,0.0,2025,2,40,6,0.6350683134867438,0.7724559775191742
2025-02-10 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,4.0,-0.0,81,1025.0,18.7,0.02,75,0.2,2025,2,41,0,0.6482618097757122,0.7614175109532997
2025-02-10 19:30:00+00:00,Tokyo,Japan,35.6895,139.6917,8.2,8.3,29,1015.0,3.6,0.0,25,0.0,2025,2,41,0,0.6482618097757122,0.7614175109532997
2025-02-11 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,4.2,2.5,93,1018.0,6.8,0.01,75,0.1,2025,2,42,1,0.6612634749656386,0.7501537286959042
2025-02-11 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,6.3,2.1,36,1022.0,25.6,0.0,0,0.0,2025,2,42,1,0.6612634749656386,0.7501537286959042
2025-02-12 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,4.4,2.9,93,1019.0,6.5,0.01,25,0.4,2025,2,43,2,0.6740694616546161,0.7386679638813747
2025-02-12 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,12.0,9.6,58,1009.0,24.1,0.0,25,0.0,2025,2,43,2,0.6740694616546161,0.7386679638813747
2025-02-13 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,4.3,1.2,81,1023.0,13.0,0.0,50,0.4,2025,2,44,3,0.6866759803451553,0.726963615332308
2025-02-13 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,6.2,1.4,45,1011.0,32.8,0.0,0,0.0,2025,2,44,3,0.6866759803451553,0.726963615332308
2025-02-14 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,3.0,-1.0,70,1025.0,16.6,0.0,75,0.8,2025,2,45,4,0.6990793005655562,0.7150441465537445
2025-02-14 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,11.1,11.5,54,1014.0,3.6,0.0,75,0.0,2025,2,45,4,0.6990793005655562,0.7150441465537445
2025-02-15 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,5.0,2.9,75,1020.0,9.0,0.025,75,0.1,2025,2,46,5,0.7112757519738151,0.7029130847082616
2025-02-15 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,12.0,9.9,58,1017.0,20.5,0.05,75,0.0,2025,2,46,5,0.7112757519738151,0.7029130847082616
2025-02-16 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,3.0,-0.8,75,1020.0,15.5,0.0,100,0.7,2025,2,47,6,0.7232617254437388,0.6905740195722294
2025-02-16 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,11.3,9.7,82,1009.0,13.7,0.0,25,0.0,2025,2,47,6,0.7232617254437388,0.6905740195722294
2025-02-17 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,4.1,0.7,65,1022.0,14.8,0.0,25,0.9,2025,2,48,0,0.7350336741329412,0.6780306024735382
2025-02-17 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,7.2,1.9,45,1006.0,43.45,0.0,0,0.0,2025,2,48,0,0.7350336741329412,0.6780306024735382
2025-02-18 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,3.1,-0.6,70,1021.0,14.8,0.0,0,0.9,2025,2,49,1,0.7465881145324129,0.6652865452111116
2025-02-18 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,7.3,6.2,29,1010.0,6.5,0.05,75,0.0,2025,2,49,1,0.7465881145324129,0.6652865452111116
2025-02-19 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,4.1,0.9,81,1016.0,13.3,0.0,0,0.7,2025,2,50,2,0.757921627497347,0.6523456189565258
2025-02-19 19:15:00+00:00,Tokyo,Japan,35.6895,139.6917,5.1,-0.2,38,1015.0,34.2,0.0,25,0.0,2025,2,50,2,0.757921627497347,0.6523456189565258
2025-02-20 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,12.0,9.7,94,1013.0,22.0,0.025,75,0.2,2025,2,51,3,0.7690308592589181,0.6392116531380589
2025-02-20 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,7.4,7.4,33,1018.0,3.6,0.05,75,0.0,2025,2,51,3,0.7690308592589181,0.6392116531380589
2025-02-21 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,13.1,10.7,88,1010.0,28.1,0.0,75,0.8,2025,2,52,4,0.7799125224167177,0.6258885343075018
2025-02-21 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,8.0,6.9,21,1020.0,7.2,0.0,75,0.0,2025,2,52,4,0.7799125224167177,0.6258885343075018
2025-02-22 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,10.0,8.5,100,1011.0,10.8,0.0,50,0.6,2025,2,53,5,0.7905633969115482,0.612380204990065
2025-02-22 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,5.4,0.6,30,1019.0,29.2,0.0,25,0.0,2025,2,53,5,0.7905633969115482,0.612380204990065
2025-02-23 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,10.3,7.6,87,1021.0,22.3,0.0,25,0.9,2025,2,54,6,0.8009803309782905,0.5986906625177215
2025-02-23 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,8.4,6.3,21,1018.0,12.2,0.03,75,0.0,2025,2,54,6,0.8009803309782905,0.5986906625177215
2025-02-24 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,10.3,8.7,94,1010.0,11.9,0.01,50,0.1,2025,2,55,0,0.8111602420785621,0.5848239578463322
2025-02-24 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,7.2,3.3,31,1018.0,25.6,0.0,25,0.0,2025,2,55,0,0.8111602420785621,0.5848239578463322
2025-02-25 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,8.1,6.1,87,1013.0,11.5,0.0,0,0.8,2025,2,56,1,0.8211001178128892,0.5707841943569038
2025-02-25 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,10.3,7.0,62,1021.0,29.2,0.0,25,0.0,2025,2,56,1,0.8211001178128892,0.5707841943569038
2025-02-26 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,6.3,2.7,93,1013.0,20.5,0.025,50,0.1,2025,2,57,2,0.8307970168121247,0.5565755266413304
2025-02-26 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,12.1,10.0,35,1014.0,19.8,0.0,25,0.0,2025,2,57,2,0.8307970168121247,0.5565755266413304
2025-02-27 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,6.4,3.5,81,1019.0,14.8,0.025,25,0.6,2025,2,58,3,0.8402480696078469,0.5422021592729845
2025-02-27 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,13.2,11.6,47,1020.0,18.0,0.0,0,0.0,2025,2,58,3,0.8402480696078469,0.5422021592729845
2025-02-28 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,4.1,3.1,93,1029.0,5.0,0.0,0,1.3,2025,2,59,4,0.8494504794814806,0.527668345562516
2025-02-28 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,12.3,11.6,77,1017.0,8.6,0.0,0,0.0,2025,2,59,4,0.8494504794814806,0.527668345562516
2025-03-01 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,1.4,-0.2,100,1035.0,5.4,0.0,50,0.9,2025,3,60,5,0.8584015232918916,0.5129783862992281
2025-03-01 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,15.3,15.3,77,1017.0,21.2,0.0,25,0.0,2025,3,60,5,0.8584015232918916,0.5129783862992281
2025-03-02 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,4.4,3.9,93,1035.0,4.0,0.0,25,1.7,2025,3,61,6,0.8670985522812081,0.49813662847840556
2025-03-02 19:00:00+00:00,Tokyo,Japan,35.6895,139.6917,14.2,14.7,77,1011.0,4.3,0.0,0,0.0,2025,3,61,6,0.8670985522812081,0.49813662847840556
2025-03-03 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,2.1,1.3,93,1031.0,4.0,0.0,25,1.0,2025,3,62,0,0.8755389928586301,0.4831474640149688
2025-03-03 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,3.3,-0.1,93,1022.0,13.7,0.05,75,0.0,2025,3,62,0,0.8755389928586301,0.4831474640149688
2025-03-04 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,4.2,3.3,87,1028.0,4.7,0.0,0,0.9,2025,3,63,1,0.8837203473619977,0.4680153284438345
2025-03-04 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,3.4,-1.2,93,1025.0,22.0,0.05,75,0.0,2025,3,63,1,0.8837203473619977,0.4680153284438345
2025-03-05 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,7.1,5.0,81,1023.0,10.8,0.0,0,1.8,2025,3,64,2,0.8916401947968874,0.45274469960737107
2025-03-05 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,9.2,6.8,93,1010.0,15.8,0.05,75,0.0,2025,3,64,2,0.8916401947968874,0.45274469960737107
2025-03-06 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,10.3,8.9,76,1014.0,10.4,0.0,0,1.0,2025,3,65,3,0.8992961915530253,0.4373400963303323
2025-03-06 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,10.1,8.5,43,1011.0,11.5,0.05,75,0.0,2025,3,65,3,0.8992961915530253,0.4373400963303323
2025-03-07 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,14.2,13.1,67,1012.0,14.8,0.0,0,0.9,2025,3,66,4,0.9066860720977985,0.4218060770826634
2025-03-07 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,7.4,3.5,33,1023.0,26.3,0.0,25,0.0,2025,3,66,4,0.9066860720977985,0.4218060770826634
2025-03-08 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,12.2,11.0,62,1009.0,12.2,0.0,0,1.0,2025,3,67,5,0.9138076496466615,0.40614723863057883
2025-03-08 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,3.1,-0.6,93,1027.0,15.1,0.05,75,0.0,2025,3,67,5,0.9138076496466615,0.40614723863057883
2025-03-09 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,12.3,11.3,62,1003.0,10.8,0.0,0,0.9,2025,3,68,6,0.9206588168102428,0.3903682146763026
2025-03-09 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,11.1,9.2,58,1025.0,15.5,0.0,25,0.0,2025,3,68,6,0.9206588168102428,0.3903682146763026
2025-03-10 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,8.3,6.4,81,1003.0,11.2,0.0,100,0.6,2025,3,69,0,0.9272375462179538,0.374473674486883
2025-03-10 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,10.3,8.1,62,1028.0,16.2,0.0,0,0.0,2025,3,69,0,0.9272375462179538,0.374473674486883
2025-03-11 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,7.2,3.9,70,1008.0,19.4,0.0,25,1.3,2025,3,70,1,0.9335418911179212,0.35846832151248087
2025-03-11 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,13.2,11.6,72,1022.0,18.0,0.05,75,0.0,2025,3,70,1,0.9335418911179212,0.35846832151248087
2025-03-12 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,5.1,2.8,75,1003.0,10.1,0.0,75,1.3,2025,3,71,2,0.9395699859530622,0.342356891994542
2025-03-12 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,14.1,13.3,94,1015.0,11.5,0.05,75,0.0,2025,3,71,2,0.9395699859530622,0.342356891994542
2025-03-13 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,4.2,0.9,81,1003.0,14.0,0.0,25,0.5,2025,3,72,3,0.945320046913132,0.3261441535642696
2025-03-13 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,14.3,14.9,82,1014.0,4.0,0.03,75,0.0,2025,3,72,3,0.945320046913132,0.3261441535642696
2025-03-14 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,4.2,2.2,93,1010.0,7.9,0.0,75,1.3,2025,3,73,4,0.9507903724625832,0.3098349038318025
2025-03-14 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,15.1,15.1,44,1020.0,23.4,0.0,0,0.0,2025,3,73,4,0.9507903724625832,0.3098349038318025
2025-03-15 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,5.3,2.0,75,1022.0,15.8,0.0,25,1.3,2025,3,74,5,0.9559793438440766,0.2934339689665273
2025-03-15 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,9.2,6.8,71,1024.0,16.2,0.05,75,0.0,2025,3,74,5,0.9559793438440766,0.2934339689665273
2025-03-16 10:00:00+00:00,London,United Kingdom,51.5171,-0.1062,5.4,2.3,70,1025.0,14.8,0.0,25,2.3,2025,3,75,6,0.9608854255574977,0.27694620226893646
2025-03-16 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,8.3,4.8,93,998.0,24.1,0.05,75,0.0,2025,3,75,6,0.9608854255574977,0.27694620226893646
2025-03-17 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,6.0,2.9,70,1029.0,15.8,0.0,50,1.4,2025,3,76,0,0.9655071658143364,0.2603764827344581
2025-03-17 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,10.2,6.5,37,1005.0,35.6,0.0,25,0.0,2025,3,76,0,0.9655071658143364,0.2603764827344581
2025-03-18 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,6.4,3.0,49,1025.0,18.4,0.0,0,1.5,2025,3,77,1,0.969843196967294,0.24372971360968387
2025-03-18 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,10.1,7.3,71,1012.0,22.0,0.05,75,0.0,2025,3,77,1,0.969843196967294,0.24372971360968387
2025-03-19 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,9.4,8.4,62,1021.0,7.6,0.0,0,1.6,2025,3,78,2,0.9738922359149924,0.22701082094141845
2025-03-19 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,9.1,5.5,53,1012.0,28.4,0.0,25,0.0,2025,3,78,2,0.9738922359149924,0.22701082094141845
2025-03-20 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,15.1,15.1,59,1020.0,6.1,0.0,0,1.2,2025,3,79,3,0.9776530844816641,0.21022475211898356
2025-03-20 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,10.1,10.1,71,1015.0,4.3,0.0,25,0.0,2025,3,79,3,0.9776530844816641,0.21022475211898356
2025-03-21 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,14.2,13.1,63,1008.0,15.5,0.0,0,1.1,2025,3,80,4,0.981124629771712,0.19337647441020586
2025-03-21 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,16.1,16.1,45,1008.0,3.6,0.0,0,0.0,2025,3,80,4,0.981124629771712,0.19337647441020586
2025-03-22 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,13.2,12.0,88,1000.0,13.3,0.025,50,0.7,2025,3,81,5,0.984305844499033,0.17647097349152166
2025-03-22 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,19.3,19.3,43,1003.0,4.7,0.0,25,0.0,2025,3,81,5,0.984305844499033,0.17647097349152166
2025-03-23 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,11.1,11.3,94,1002.0,4.0,0.0,75,0.9,2025,3,82,6,0.9871957872910085,0.15951325197263655
2025-03-23 18:45:00+00:00,Tokyo,Japan,35.6895,139.6917,15.1,15.1,77,1009.0,30.2,0.0,0,0.0,2025,3,82,6,0.9871957872910085,0.15951325197263655
2025-03-24 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,7.4,5.2,81,1018.0,11.9,0.0,100,0.9,2025,3,83,0,0.9897936029670716,0.14250832791617085
2025-03-24 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,17.4,17.4,72,1006.0,21.6,0.0,25,0.0,2025,3,83,0,0.9897936029670716,0.14250832791617085
2025-03-25 09:15:00+00:00,London,United Kingdom,51.5171,-0.1062,7.1,5.4,100,1022.0,9.0,0.0,25,2.2,2025,3,84,1,0.992098522791769,0.12546123335273648
2025-03-25 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,19.1,19.1,60,1001.0,24.5,0.0,0,0.0,2025,3,84,1,0.992098522791769,0.12546123335273648
2025-03-26 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,12.3,12.7,82,1026.0,4.0,0.0,25,1.8,2025,3,85,2,0.9941098647022418,0.10837701279187607
2025-03-26 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,19.1,19.1,46,1005.0,12.6,0.0,0,0.0,2025,3,85,2,0.9941098647022418,0.10837701279187607
2025-03-27 09:30:00+00:00,London,United Kingdom,51.5171,-0.1062,9.1,7.7,87,1022.0,9.4,0.0,75,1.9,2025,3,86,3,0.9958270335100595,0.09126072172931188
2025-03-27 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,20.3,20.3,83,1004.0,39.2,0.0,25,0.0,2025,3,86,3,0.9958270335100595,0.09126072172931188
2025-03-28 09:45:00+00:00,London,United Kingdom,51.5171,-0.1062,11.1,9.1,87,1011.0,16.2,0.025,25,0.2,2025,3,87,4,0.9972495210773451,0.07411742515094435
2025-03-28 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,17.2,17.2,83,998.0,9.0,0.0,75,0.0,2025,3,87,4,0.9972495210773451,0.07411742515094435
2025-03-29 09:15:00+00:00,London,United Kingdom,51.5171,-0.1062,10.0,8.6,62,1023.0,10.1,0.0,75,1.7,2025,3,88,5,0.998376906467142,0.056952196034039754
2025-03-29 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,6.4,3.1,87,1018.0,17.6,0.05,75,0.0,2025,3,88,5,0.998376906467142,0.056952196034039754
2025-03-30 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,12.2,10.2,58,1020.0,19.8,0.0,25,2.1,2025,3,89,6,0.9992088560679753,0.03977011384605573
2025-03-30 18:30:00+00:00,Tokyo,Japan,35.6895,139.6917,12.2,11.0,47,1017.0,11.5,0.0,50,0.0,2025,3,89,6,0.9992088560679753,0.03977011384605573
2025-03-31 10:15:00+00:00,London,United Kingdom,51.5171,-0.1062,10.0,9.1,71,1029.0,7.6,0.0,0,2.2,2025,3,90,0,0.9997451236925734,0.022576263041545485
2025-03-31 18:15:00+00:00,Tokyo,Japan,35.6895,139.6917,8.2,5.6,66,1027.0,15.8,0.04,75,0.0,2025,3,90,0,0.9997451236925734,0.022576263041545485
2025-04-01 10:30:00+00:00,London,United Kingdom,51.5171,-0.1062,10.3,7.9,66,1027.0,18.7,0.0,25,2.2,2025,4,91,1,0.9999855506507186,0.005375731557583884
